time,.name,.pose,.twist
1970/01/01/09:00:11.580000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00308763710814
  y: -0.00897295807286
  z: 0.381442855637
orientation: 
  x: -0.000123305659584
  y: 0.00126707823293
  z: 0.0435283424205
  w: 0.999051381419]",[]
1970/01/01/09:00:11.590000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00308763710814
  y: -0.00897295807286
  z: 0.381442855637
orientation: 
  x: -0.000123305659584
  y: 0.00126707823293
  z: 0.0435283424205
  w: 0.999051381419]",[]
1970/01/01/09:00:11.600000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00308763710814
  y: -0.00897295807286
  z: 0.381442855637
orientation: 
  x: -0.000123305659584
  y: 0.00126707823293
  z: 0.0435283424205
  w: 0.999051381419]",[]
1970/01/01/09:00:11.610000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00316043388484
  y: -0.00893961487115
  z: 0.381466304455
orientation: 
  x: -0.000122667524767
  y: 0.00130593581039
  z: 0.0436621788946
  w: 0.999045491266]",[]
1970/01/01/09:00:11.620000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00316043388484
  y: -0.00893961487115
  z: 0.381466304455
orientation: 
  x: -0.000122667524767
  y: 0.00130593581039
  z: 0.0436621788946
  w: 0.999045491266]",[]
1970/01/01/09:00:11.640000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00321011098141
  y: -0.00890878506378
  z: 0.381499039371
orientation: 
  x: -0.000119918424029
  y: 0.00129816005256
  z: 0.0438230971958
  w: 0.999038455993]",[]
1970/01/01/09:00:11.640000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00321011098141
  y: -0.00890878506378
  z: 0.381499039371
orientation: 
  x: -0.000119918424029
  y: 0.00129816005256
  z: 0.0438230971958
  w: 0.999038455993]",[]
1970/01/01/09:00:11.650000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00321011098141
  y: -0.00890878506378
  z: 0.381499039371
orientation: 
  x: -0.000119918424029
  y: 0.00129816005256
  z: 0.0438230971958
  w: 0.999038455993]",[]
1970/01/01/09:00:11.660000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0032094814184
  y: -0.00890629184308
  z: 0.381525931138
orientation: 
  x: -0.000112573008959
  y: 0.00125551260743
  z: 0.0439018380574
  w: 0.999035054255]",[]
1970/01/01/09:00:11.670000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0032094814184
  y: -0.00890629184308
  z: 0.381525931138
orientation: 
  x: -0.000112573008959
  y: 0.00125551260743
  z: 0.0439018380574
  w: 0.999035054255]",[]
1970/01/01/09:00:11.680000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0032094814184
  y: -0.00890629184308
  z: 0.381525931138
orientation: 
  x: -0.000112573008959
  y: 0.00125551260743
  z: 0.0439018380574
  w: 0.999035054255]",[]
1970/01/01/09:00:11.690000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00315086118749
  y: -0.00891493942283
  z: 0.381558729718
orientation: 
  x: -9.72908371191e-05
  y: 0.00114419156999
  z: 0.0438926355784
  w: 0.999035593912]",[]
1970/01/01/09:00:11.700000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00315086118749
  y: -0.00891493942283
  z: 0.381558729718
orientation: 
  x: -9.72908371191e-05
  y: 0.00114419156999
  z: 0.0438926355784
  w: 0.999035593912]",[]
1970/01/01/09:00:11.710000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00308866065352
  y: -0.00890896133575
  z: 0.381566169776
orientation: 
  x: -7.65877071515e-05
  y: 0.00105568344629
  z: 0.0437270857551
  w: 0.999042952849]",[]
1970/01/01/09:00:11.720000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00308866065352
  y: -0.00890896133575
  z: 0.381566169776
orientation: 
  x: -7.65877071515e-05
  y: 0.00105568344629
  z: 0.0437270857551
  w: 0.999042952849]",[]
1970/01/01/09:00:11.730000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00303043606222
  y: -0.00890439636784
  z: 0.381565128243
orientation: 
  x: -5.97057376922e-05
  y: 0.000967223674306
  z: 0.0435746507551
  w: 0.999049703831]",[]
1970/01/01/09:00:11.740000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00303043606222
  y: -0.00890439636784
  z: 0.381565128243
orientation: 
  x: -5.97057376922e-05
  y: 0.000967223674306
  z: 0.0435746507551
  w: 0.999049703831]",[]
1970/01/01/09:00:11.750000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00303043606222
  y: -0.00890439636784
  z: 0.381565128243
orientation: 
  x: -5.97057376922e-05
  y: 0.000967223674306
  z: 0.0435746507551
  w: 0.999049703831]",[]
1970/01/01/09:00:11.760000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00303043606222
  y: -0.00890439636784
  z: 0.381565128243
orientation: 
  x: -5.97057376922e-05
  y: 0.000967223674306
  z: 0.0435746507551
  w: 0.999049703831]",[]
1970/01/01/09:00:11.770000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296344858688
  y: -0.00891484713024
  z: 0.381555492357
orientation: 
  x: -3.11703638066e-05
  y: 0.000845418532976
  z: 0.0434585734365
  w: 0.999054871712]",[]
1970/01/01/09:00:11.780000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296344858688
  y: -0.00891484713024
  z: 0.381555492357
orientation: 
  x: -3.11703638066e-05
  y: 0.000845418532976
  z: 0.0434585734365
  w: 0.999054871712]",[]
1970/01/01/09:00:11.790000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296344858688
  y: -0.00891484713024
  z: 0.381555492357
orientation: 
  x: -3.11703638066e-05
  y: 0.000845418532976
  z: 0.0434585734365
  w: 0.999054871712]",[]
1970/01/01/09:00:11.800000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296344858688
  y: -0.00891484713024
  z: 0.381555492357
orientation: 
  x: -3.11703638066e-05
  y: 0.000845418532976
  z: 0.0434585734365
  w: 0.999054871712]",[]
1970/01/01/09:00:11.810000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296344858688
  y: -0.00891484713024
  z: 0.381555492357
orientation: 
  x: -3.11703638066e-05
  y: 0.000845418532976
  z: 0.0434585734365
  w: 0.999054871712]",[]
1970/01/01/09:00:11.820000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00283461978753
  y: -0.00885340403755
  z: 0.381480603303
orientation: 
  x: -4.95127231459e-05
  y: 0.000588985606976
  z: 0.0433558963756
  w: 0.999059516192]",[]
1970/01/01/09:00:11.830000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00283461978753
  y: -0.00885340403755
  z: 0.381480603303
orientation: 
  x: -4.95127231459e-05
  y: 0.000588985606976
  z: 0.0433558963756
  w: 0.999059516192]",[]
1970/01/01/09:00:11.840000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00283461978753
  y: -0.00885340403755
  z: 0.381480603303
orientation: 
  x: -4.95127231459e-05
  y: 0.000588985606976
  z: 0.0433558963756
  w: 0.999059516192]",[]
1970/01/01/09:00:11.850000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00283461978753
  y: -0.00885340403755
  z: 0.381480603303
orientation: 
  x: -4.95127231459e-05
  y: 0.000588985606976
  z: 0.0433558963756
  w: 0.999059516192]",[]
1970/01/01/09:00:11.860000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268914153266
  y: -0.00867279479113
  z: 0.381424624779
orientation: 
  x: -0.000315028054282
  y: 0.000320783561592
  z: 0.0433188699979
  w: 0.999061196002]",[]
1970/01/01/09:00:11.870000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268914153266
  y: -0.00867279479113
  z: 0.381424624779
orientation: 
  x: -0.000315028054282
  y: 0.000320783561592
  z: 0.0433188699979
  w: 0.999061196002]",[]
1970/01/01/09:00:11.880000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268914153266
  y: -0.00867279479113
  z: 0.381424624779
orientation: 
  x: -0.000315028054282
  y: 0.000320783561592
  z: 0.0433188699979
  w: 0.999061196002]",[]
1970/01/01/09:00:11.890000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266978642893
  y: -0.00923475134773
  z: 0.381442655498
orientation: 
  x: 0.000503432941312
  y: 0.000174758832921
  z: 0.0425994246221
  w: 0.999092090368]",[]
1970/01/01/09:00:11.900000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266978642893
  y: -0.00923475134773
  z: 0.381442655498
orientation: 
  x: 0.000503432941312
  y: 0.000174758832921
  z: 0.0425994246221
  w: 0.999092090368]",[]
1970/01/01/09:00:11.910000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266978642893
  y: -0.00923475134773
  z: 0.381442655498
orientation: 
  x: 0.000503432941312
  y: 0.000174758832921
  z: 0.0425994246221
  w: 0.999092090368]",[]
1970/01/01/09:00:11.920000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266978642893
  y: -0.00923475134773
  z: 0.381442655498
orientation: 
  x: 0.000503432941312
  y: 0.000174758832921
  z: 0.0425994246221
  w: 0.999092090368]",[]
1970/01/01/09:00:11.930000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00264070849872
  y: -0.00939244918155
  z: 0.381459072762
orientation: 
  x: 0.000854758594864
  y: 8.27176656087e-05
  z: 0.0425468030598
  w: 0.999094105725]",[]
1970/01/01/09:00:11.940000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00264070849872
  y: -0.00939244918155
  z: 0.381459072762
orientation: 
  x: 0.000854758594864
  y: 8.27176656087e-05
  z: 0.0425468030598
  w: 0.999094105725]",[]
1970/01/01/09:00:11.950000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00264070849872
  y: -0.00939244918155
  z: 0.381459072762
orientation: 
  x: 0.000854758594864
  y: 8.27176656087e-05
  z: 0.0425468030598
  w: 0.999094105725]",[]
1970/01/01/09:00:11.960000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261212344016
  y: -0.00926683331226
  z: 0.381467192295
orientation: 
  x: 0.000884572944544
  y: -6.69909188249e-06
  z: 0.0425121425864
  w: 0.999095558602]",[]
1970/01/01/09:00:11.970000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261212344016
  y: -0.00926683331226
  z: 0.381467192295
orientation: 
  x: 0.000884572944544
  y: -6.69909188249e-06
  z: 0.0425121425864
  w: 0.999095558602]",[]
1970/01/01/09:00:11.980000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261212344016
  y: -0.00926683331226
  z: 0.381467192295
orientation: 
  x: 0.000884572944544
  y: -6.69909188249e-06
  z: 0.0425121425864
  w: 0.999095558602]",[]
1970/01/01/09:00:11.990000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261212344016
  y: -0.00926683331226
  z: 0.381467192295
orientation: 
  x: 0.000884572944544
  y: -6.69909188249e-06
  z: 0.0425121425864
  w: 0.999095558602]",[]
1970/01/01/09:00:12.000000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261024146414
  y: -0.0088326277303
  z: 0.381462014652
orientation: 
  x: 0.000302105419244
  y: -3.14314006944e-05
  z: 0.0432311461248
  w: 0.99906505081]",[]
1970/01/01/09:00:12.010000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261024146414
  y: -0.0088326277303
  z: 0.381462014652
orientation: 
  x: 0.000302105419244
  y: -3.14314006944e-05
  z: 0.0432311461248
  w: 0.99906505081]",[]
1970/01/01/09:00:12.020000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261024146414
  y: -0.0088326277303
  z: 0.381462014652
orientation: 
  x: 0.000302105419244
  y: -3.14314006944e-05
  z: 0.0432311461248
  w: 0.99906505081]",[]
1970/01/01/09:00:12.030000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00256824993583
  y: -0.00860685942337
  z: 0.381458700422
orientation: 
  x: -6.73830097533e-05
  y: -0.0001103745924
  z: 0.0429849124003
  w: 0.999075713138]",[]
1970/01/01/09:00:12.040000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00258769420235
  y: -0.00857145884018
  z: 0.381451421346
orientation: 
  x: -7.56696798116e-05
  y: -0.00011744425843
  z: 0.0422934819689
  w: 0.999105220617]",[]
1970/01/01/09:00:12.050000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00258769420235
  y: -0.00857145884018
  z: 0.381451421346
orientation: 
  x: -7.56696798116e-05
  y: -0.00011744425843
  z: 0.0422934819689
  w: 0.999105220617]",[]
1970/01/01/09:00:12.060000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00259294944932
  y: -0.00854562374767
  z: 0.381449150471
orientation: 
  x: -9.52386735718e-05
  y: -0.000120497839406
  z: 0.0421884468706
  w: 0.999109659327]",[]
1970/01/01/09:00:12.070000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00259294944932
  y: -0.00854562374767
  z: 0.381449150471
orientation: 
  x: -9.52386735718e-05
  y: -0.000120497839406
  z: 0.0421884468706
  w: 0.999109659327]",[]
1970/01/01/09:00:12.080000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00259294944932
  y: -0.00854562374767
  z: 0.381449150471
orientation: 
  x: -9.52386735718e-05
  y: -0.000120497839406
  z: 0.0421884468706
  w: 0.999109659327]",[]
1970/01/01/09:00:12.090000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00259857592915
  y: -0.00852490195057
  z: 0.381447704904
orientation: 
  x: -0.000138549321468
  y: -0.000127981251657
  z: 0.0421930818217
  w: 0.999109457603]",[]
1970/01/01/09:00:12.100000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261095282531
  y: -0.00852676793857
  z: 0.381448914712
orientation: 
  x: -0.000151803983763
  y: -0.000133297761601
  z: 0.0421935465977
  w: 0.999109435354]",[]
1970/01/01/09:00:12.110000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261095282531
  y: -0.00852676793857
  z: 0.381448914712
orientation: 
  x: -0.000151803983763
  y: -0.000133297761601
  z: 0.0421935465977
  w: 0.999109435354]",[]
1970/01/01/09:00:12.120000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00261095282531
  y: -0.00852676793857
  z: 0.381448914712
orientation: 
  x: -0.000151803983763
  y: -0.000133297761601
  z: 0.0421935465977
  w: 0.999109435354]",[]
1970/01/01/09:00:12.130000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00262337875802
  y: -0.00855549439438
  z: 0.38145227937
orientation: 
  x: -0.000136889510116
  y: -0.000133282924702
  z: 0.0421910057521
  w: 0.99910954481]",[]
1970/01/01/09:00:12.140000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00263732240964
  y: -0.00859474822192
  z: 0.381460467688
orientation: 
  x: -9.27829228255e-05
  y: -0.000134896117213
  z: 0.0421860523869
  w: 0.999109758825]",[]
1970/01/01/09:00:12.150000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00263732240964
  y: -0.00859474822192
  z: 0.381460467688
orientation: 
  x: -9.27829228255e-05
  y: -0.000134896117213
  z: 0.0421860523869
  w: 0.999109758825]",[]
1970/01/01/09:00:12.160000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00264687991536
  y: -0.00862499213989
  z: 0.381466752935
orientation: 
  x: -7.17331570795e-05
  y: -0.000134427789413
  z: 0.0421835347046
  w: 0.999109866923]",[]
1970/01/01/09:00:12.170000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00265660919767
  y: -0.00866443098266
  z: 0.381474618684
orientation: 
  x: -2.56838143967e-05
  y: -0.000134372270441
  z: 0.0421828184973
  w: 0.999109899415]",[]
1970/01/01/09:00:12.180000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00265660919767
  y: -0.00866443098266
  z: 0.381474618684
orientation: 
  x: -2.56838143967e-05
  y: -0.000134372270441
  z: 0.0421828184973
  w: 0.999109899415]",[]
1970/01/01/09:00:12.190000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266503108159
  y: -0.00869324377969
  z: 0.381481952839
orientation: 
  x: -3.16083408855e-06
  y: -0.000134202546373
  z: 0.0421825018376
  w: 0.999109913132]",[]
1970/01/01/09:00:12.200000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00266503108159
  y: -0.00869324377969
  z: 0.381481952839
orientation: 
  x: -3.16083408855e-06
  y: -0.000134202546373
  z: 0.0421825018376
  w: 0.999109913132]",[]
1970/01/01/09:00:12.210000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00267331575268
  y: -0.00873408772428
  z: 0.381490308499
orientation: 
  x: 5.7230804189e-05
  y: -0.000134860637968
  z: 0.0421839180774
  w: 0.999109851614]",[]
1970/01/01/09:00:12.220000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00267331575268
  y: -0.00873408772428
  z: 0.381490308499
orientation: 
  x: 5.7230804189e-05
  y: -0.000134860637968
  z: 0.0421839180774
  w: 0.999109851614]",[]
1970/01/01/09:00:12.230000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00267331575268
  y: -0.00873408772428
  z: 0.381490308499
orientation: 
  x: 5.7230804189e-05
  y: -0.000134860637968
  z: 0.0421839180774
  w: 0.999109851614]",[]
1970/01/01/09:00:12.240000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268766592841
  y: -0.00878916377479
  z: 0.38150374827
orientation: 
  x: 0.00011179324818
  y: -0.000134913232702
  z: 0.0421860847041
  w: 0.999109755511]",[]
1970/01/01/09:00:12.250000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268766592841
  y: -0.00878916377479
  z: 0.38150374827
orientation: 
  x: 0.00011179324818
  y: -0.000134913232702
  z: 0.0421860847041
  w: 0.999109755511]",[]
1970/01/01/09:00:12.260000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00268766592841
  y: -0.00878916377479
  z: 0.38150374827
orientation: 
  x: 0.00011179324818
  y: -0.000134913232702
  z: 0.0421860847041
  w: 0.999109755511]",[]
